	Time	Time (s)	Logger Temperature [�F]	External Voltage [V]	Channel01 [mV]	Channel02 [mV]	Channel03 [mV]	Channel04 [mV]	Channel05 [mV]	Channel06 [mV]	Channel07 [mV]	Channel08 [mV]	InlineAcc [g]	LateralAcc [g]	VerticalAcc [g]	RollRate [deg/s]	PitchRate [deg/s]	YawRate [deg/s]	ECU_RPM [rpm]	EX_TEMP_2 [�F]	EX_TEMP_1 [�F]	ECU_GEAR [gear]	ECU_WH_SP_FL [mph]	ECU_WH_SP_RL [mph]	ECU_WH_SP_RR [mph]	ECU_WH_SP_FR [mph]	ECU_ECT [�F]	ECU_EXH_T [�F]	ECU_OIL_T [�F]	ECU_GBOX_T [�F]	ECU_IAT [�F]	ECU_AIR_T [�F]	ECU_AMB_T [�F]	ECU_FUEL_T [�F]	ECU_OIL_P [bar]	BRK_PRESS_F [bar]	BRK_PRESS_R [bar]	ECU_FUEL_P [bar]	ECU_BOOST_AIM [bar]	ECU_BOOST_P [bar]	ECU_AMB_P [bar]	COOL_PRESS [bar]	STEER_PRESS [bar]	ECU_MAP [bar]	IGN_CY8_TRIM_KNK [deg]	ECU_IGN_TIME [deg]	ECU_EX_CM_P2 [deg]	ECU_IN_CM_P2 [deg]	ECU_EX_CM_P1 [deg]	ECU_IN_CM_AIM [deg]	ECU_IN_CM_P1 [deg]	ECU_EX_CM_AIM [deg]	ECU_FUEL_TIME [deg]	IGN_CY1_TRIM_KNK [deg]	IGN_CY2_TRIM_KNK [deg]	IGN_CY3_TRIM_KNK [deg]	IGN_CY4_TRIM_KNK [deg]	IGN_CY5_TRIM_KNK [deg]	IGN_CY6_TRIM_KNK [deg]	IGN_CY7_TRIM_KNK [deg]	ECU_THROTTLE [%]	ECU_PEDAL_POS [%]	FUEL_CLOSE_LOOP1 [%]	FUEL_CLOSE_LOOP2 [%]	ECU_IN_CM_D2 [%]	ECU_ENG_LOAD_AVG [%]	ECU_EX_CM_D1 [%]	ECU_EX_CM_D2 [%]	ECU_FUE_IJ_DY [%]	ECU_ENG_EFICY [%]	ECU_IN_CM_D1 [%]	ECU_CY1_KNK [%]	ECU_CY2_KNK [%]	ECU_CY3_KNK [%]	ECU_CY4_KNK [%]	ECU_CY5_KNK [%]	ECU_CY6_KNK [%]	ECU_CY8_KNK [%]	ECU_IGN_O_LV [%]	ECU_FUE_O_LV [%]	FUEL_COMPOSITION [%]	ECU_BOOST_DTY [%]	ECU_ENG_RUN [ms]	ENG_RUN_TIME_TOT [ms]	ECU_V_BATT [V]	ECU_FUEL [l]	ECU_FUEL_USED [l]	ECU_FUEL_LEV [l]	EXHAUST_LAMBDA_1 [lambda]	EXHAUST_LAMBDA [lambda]	EXHAUST_LAMBDA_2 [lambda]	ECU_FUEL_MIX [lambda]	ECU_ENGINE_LOAD [#]	ECU_GEAR_LV [#]	ECU_IGN_CUT_REQ [#]	ECU_IGN_TIME_ST [#]	LAUNCH_STATE [#]	ANTI_LAG_STATE [#]	ECU_FUE_O_CN [#]	ECU_IGN_O_CN [#]	ECU_CY7_KNK [#]	WARNING_FLAG1 []	WARNING_FLAG2 []	
		32.000	113.216	13.168	-32.954	-43.048	-43.313	-42.706	-44.096	-43.178	-42.447	-43.054	-0.061	-0.640	-0.991	4.273	-0.178	46.720	4085.477	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.463	491.000	95.000	419.000	419.000	86.000	3.037	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.632	3276.700	-3276.700	3276.700	23.050	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.962	2.957	100.000	100.000	0.000	3.000	0.000	0.000	14.625	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31028.486	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.020	113.218	13.169	-32.362	-42.653	-42.853	-42.486	-43.680	-42.833	-42.315	-42.680	-0.067	-0.664	-0.977	4.193	0.011	47.955	4071.334	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.484	491.000	95.000	419.000	419.000	86.000	3.037	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.617	3276.700	-3276.700	3276.700	23.009	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.980	2.977	100.000	100.000	0.000	3.000	0.000	0.000	14.798	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31038.398	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.040	113.221	13.169	-31.770	-42.258	-42.393	-42.266	-43.264	-42.488	-42.182	-42.306	-0.077	-0.691	-0.953	3.793	0.238	48.921	4057.190	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.506	491.000	95.000	419.000	419.000	86.000	3.036	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.602	3276.700	-3276.700	3276.700	22.969	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.998	2.997	100.000	100.000	0.000	3.000	0.000	0.000	14.971	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31048.311	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.060	113.223	13.169	-31.825	-42.421	-42.261	-42.336	-43.217	-42.396	-42.037	-42.296	-0.090	-0.720	-0.927	3.230	0.429	49.578	4067.399	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.793	491.000	95.000	419.000	419.000	86.000	3.036	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.635	3276.700	-3276.700	3276.700	22.923	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.005	2.999	100.000	100.000	0.000	3.000	0.000	0.000	14.829	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31220.340	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.080	113.226	13.170	-31.951	-42.646	-42.166	-42.439	-43.212	-42.332	-41.891	-42.326	-0.103	-0.748	-0.907	2.677	0.541	49.893	4080.314	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-1.110	491.000	95.000	419.000	419.000	86.000	3.036	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.673	3276.700	-3276.700	3276.700	22.877	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.012	2.999	100.000	100.000	0.000	3.000	0.000	0.000	14.651	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31410.383	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.100	113.229	13.170	-32.033	-42.789	-42.158	-42.467	-43.290	-42.341	-41.792	-42.510	-0.112	-0.773	-0.905	2.272	0.615	49.803	4093.874	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-1.443	491.000	95.000	419.000	419.000	86.000	3.036	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.712	3276.700	-3276.700	3276.700	22.828	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.018	2.999	100.000	100.000	0.000	3.000	0.000	0.000	14.464	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31609.926	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.120	113.231	13.170	-32.048	-42.807	-42.265	-42.395	-43.469	-42.446	-41.767	-42.880	-0.117	-0.791	-0.919	2.179	0.705	49.276	4106.789	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-1.759	491.000	95.000	419.000	419.000	86.000	3.036	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.750	3276.700	-3276.700	3276.700	22.782	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.025	2.999	100.000	100.000	0.000	3.000	0.000	0.000	14.286	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31799.969	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.140	113.234	13.171	-32.063	-42.824	-42.373	-42.322	-43.647	-42.551	-41.742	-43.250	-0.122	-0.803	-0.941	2.265	0.816	48.388	4119.703	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-2.076	491.000	95.000	419.000	419.000	86.000	3.036	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.788	3276.700	-3276.700	3276.700	22.735	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.031	2.999	100.000	100.000	0.000	3.000	0.000	0.000	14.109	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31990.010	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.160	113.237	13.171	-32.154	-43.079	-42.566	-42.381	-43.714	-42.679	-42.077	-43.180	-0.130	-0.805	-0.955	2.237	0.853	47.171	4107.818	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-1.771	491.000	95.000	419.000	419.000	86.000	3.043	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.761	3276.700	-3276.700	3276.700	22.727	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.036	2.999	100.000	100.000	0.000	3.000	0.000	0.000	14.271	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31999.512	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.180	113.239	13.172	-32.254	-43.360	-42.773	-42.449	-43.779	-42.814	-42.448	-43.081	-0.143	-0.791	-0.947	1.811	0.546	44.437	4093.968	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-1.415	491.000	95.000	419.000	419.000	86.000	3.050	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.728	3276.700	-3276.700	3276.700	22.720	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.041	2.999	100.000	100.000	0.000	3.000	0.000	0.000	14.460	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31999.512	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.200	113.242	13.172	-32.483	-43.541	-42.942	-42.531	-44.072	-43.186	-42.846	-43.101	-0.152	-0.764	-0.936	1.512	0.134	41.843	4080.778	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-1.077	491.000	95.000	419.000	419.000	86.000	3.057	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.698	3276.700	-3276.700	3276.700	22.713	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.046	2.999	100.000	100.000	0.000	3.000	0.000	0.000	14.640	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31999.512	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.220	113.245	13.172	-32.844	-43.634	-43.082	-42.631	-44.597	-43.803	-43.287	-43.235	-0.160	-0.727	-0.934	1.143	-0.130	38.812	4067.587	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.738	491.000	95.000	419.000	419.000	86.000	3.064	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.667	3276.700	-3276.700	3276.700	22.707	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.051	2.999	100.000	100.000	0.000	3.000	0.000	0.000	14.820	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31999.512	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.240	113.247	13.173	-33.206	-43.728	-43.222	-42.731	-45.122	-44.419	-43.728	-43.369	-0.161	-0.675	-0.935	0.513	-0.043	35.624	4054.397	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	3.071	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.636	3276.700	-3276.700	3276.700	22.700	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.056	2.999	100.000	100.000	0.000	3.000	0.000	0.000	15.000	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31999.512	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.260	113.250	13.173	-33.280	-43.884	-43.294	-42.895	-45.038	-44.403	-43.658	-43.334	-0.146	-0.600	-0.923	-0.161	0.312	32.436	4060.265	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	3.076	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.595	3276.700	-3276.700	3276.700	22.794	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.056	3.005	100.000	100.000	0.000	3.000	0.000	0.000	15.000	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31999.512	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.280	113.253	13.174	-33.357	-44.048	-43.371	-43.067	-44.950	-44.385	-43.585	-43.297	-0.118	-0.512	-0.890	-0.484	0.568	29.120	4066.426	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	3.081	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.553	3276.700	-3276.700	3276.700	22.892	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.055	3.012	100.000	100.000	0.000	3.000	0.000	0.000	15.000	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31999.512	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.300	113.255	13.174	-33.492	-44.165	-43.413	-43.201	-44.904	-44.237	-43.450	-43.296	-0.089	-0.443	-0.862	-0.615	0.436	25.888	4072.294	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	3.086	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.512	3276.700	-3276.700	3276.700	22.986	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.055	3.019	100.000	100.000	0.000	3.000	0.000	0.000	15.000	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31999.512	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.320	113.258	13.174	-33.675	-44.249	-43.432	-43.311	-44.889	-43.979	-43.263	-43.322	-0.068	-0.398	-0.859	-1.024	-0.054	22.379	4078.162	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	3.091	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.471	3276.700	-3276.700	3276.700	23.080	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.054	3.026	100.000	100.000	0.000	3.000	0.000	0.000	15.000	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31999.512	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.340	113.260	13.175	-33.846	-44.318	-43.451	-43.400	-44.870	-43.724	-43.081	-43.346	-0.061	-0.367	-0.889	-1.823	-0.689	18.395	4083.651	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	3.096	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.434	3276.700	-3276.700	3276.700	23.176	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.054	3.033	100.000	100.000	0.000	3.000	0.000	0.000	15.000	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31999.512	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.360	113.263	13.175	-33.766	-44.105	-43.472	-43.075	-44.769	-43.495	-43.001	-43.332	-0.072	-0.334	-0.937	-2.848	-1.210	13.512	4081.861	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	3.094	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.466	3276.700	-3276.700	3276.700	23.323	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.064	3.047	100.000	100.000	0.000	3.000	0.000	0.000	15.000	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31999.512	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.380	113.266	13.175	-33.690	-43.903	-43.492	-42.765	-44.673	-43.278	-42.924	-43.318	-0.090	-0.289	-0.974	-3.858	-1.387	8.215	4080.156	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	3.093	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.497	3276.700	-3276.700	3276.700	23.463	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.073	3.060	100.000	100.000	0.000	3.000	0.000	0.000	15.000	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31999.512	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.400	113.268	13.176	-33.406	-43.673	-43.436	-42.557	-44.382	-43.104	-42.779	-43.230	-0.104	-0.220	-0.996	-5.026	-1.225	2.473	4078.450	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	3.092	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.528	3276.700	-3276.700	3276.700	23.603	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.082	3.073	100.000	100.000	0.000	3.000	0.000	0.000	15.000	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31999.512	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.420	113.271	13.176	-32.983	-43.424	-43.328	-42.419	-43.960	-42.959	-42.588	-43.093	-0.106	-0.123	-1.003	-6.461	-0.831	-3.426	4076.745	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	3.090	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.558	3276.700	-3276.700	3276.700	23.743	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.091	3.087	100.000	100.000	0.000	3.000	0.000	0.000	15.000	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31999.512	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.440	113.274	13.177	-32.618	-43.202	-43.197	-42.309	-43.602	-42.838	-42.427	-42.976	-0.089	0.001	-0.999	-7.839	-0.354	-9.186	4075.832	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	3.090	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.585	3276.700	-3276.700	3276.700	23.859	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.099	3.099	100.000	100.000	0.000	3.000	0.000	0.000	15.000	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31999.512	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.460	113.276	13.177	-32.770	-43.220	-42.837	-42.463	-43.821	-42.936	-42.549	-43.056	-0.056	0.150	-0.989	-8.509	0.092	-14.822	4082.362	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	3.100	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.575	3276.700	-3276.700	3276.700	23.752	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.099	3.099	100.000	100.000	0.000	3.000	0.000	0.000	15.000	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31999.512	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.480	113.279	13.177	-32.915	-43.238	-42.495	-42.611	-44.030	-43.030	-42.666	-43.133	-0.019	0.288	-0.980	-8.005	0.412	-19.686	4088.581	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	3.109	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.565	3276.700	-3276.700	3276.700	23.651	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.099	3.099	100.000	100.000	0.000	3.000	0.000	0.000	15.000	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31999.512	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.500	113.282	13.178	-33.074	-43.526	-42.665	-42.879	-44.335	-43.079	-42.931	-43.194	0.015	0.402	-0.971	-6.652	0.591	-23.954	4094.801	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	3.118	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.555	3276.700	-3276.700	3276.700	23.550	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.099	3.099	100.000	100.000	0.000	3.000	0.000	0.000	15.000	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31999.512	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.520	113.284	13.178	-33.240	-43.959	-43.111	-43.211	-44.691	-43.104	-43.278	-43.246	0.041	0.483	-0.959	-5.170	0.597	-27.618	4101.020	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	3.127	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.545	3276.700	-3276.700	3276.700	23.449	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.099	3.099	100.000	100.000	0.000	3.000	0.000	0.000	15.000	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31999.512	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		32.540	113.287	13.179	-33.406	-44.293	-43.552	-43.477	-44.953	-43.188	-43.529	-43.329	0.058	0.540	-0.944	-4.051	0.459	-30.864	4105.648	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.404	491.000	95.000	419.000	419.000	86.000	3.132	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	18.539	3276.700	-3276.700	3276.700	23.343	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.099	3.099	100.000	100.000	0.000	3.000	0.000	0.000	15.000	8.100	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	31999.512	54719956.000	13.000	0.000	1.310	255.000	0.500	0.500	2.550	0.980	137.000	622.300	0.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
